C:\Users\Nina\Desktop\simulator-windows-64\1\IMG\center_2020_08_23_20_30_10_215.jpg, C:\Users\Nina\Desktop\simulator-windows-64\1\IMG\left_2020_08_23_20_30_10_215.jpg, C:\Users\Nina\Desktop\simulator-windows-64\1\IMG\right_2020_08_23_20_30_10_215.jpg, 0, 0, 0, 7.849132E-05
C:\Users\Nina\Desktop\simulator-windows-64\1\IMG\center_2020_08_23_20_30_10_340.jpg, C:\Users\Nina\Desktop\simulator-windows-64\1\IMG\left_2020_08_23_20_30_10_340.jpg, C:\Users\Nina\Desktop\simulator-windows-64\1\IMG\right_2020_08_23_20_30_10_340.jpg, 0, 0, 0, 8.427094E-05
C:\Users\Nina\Desktop\simulator-windows-64\1\IMG\center_2020_08_23_20_30_10_460.jpg, C:\Users\Nina\Desktop\simulator-windows-64\1\IMG\left_2020_08_23_20_30_10_460.jpg, C:\Users\Nina\Desktop\simulator-windows-64\1\IMG\right_2020_08_23_20_30_10_460.jpg, 0, 0, 0, 7.873282E-05
C:\Users\Nina\Desktop\simulator-windows-64\1\IMG\center_2020_08_23_20_30_10_580.jpg, C:\Users\Nina\Desktop\simulator-windows-64\1\IMG\left_2020_08_23_20_30_10_580.jpg, C:\Users\Nina\Desktop\simulator-windows-64\1\IMG\right_2020_08_23_20_30_10_580.jpg, 0, 0, 0, 7.773539E-05
C:\Users\Nina\Desktop\simulator-windows-64\1\IMG\center_2020_08_23_20_30_10_701.jpg, C:\Users\Nina\Desktop\simulator-windows-64\1\IMG\left_2020_08_23_20_30_10_701.jpg, C:\Users\Nina\Desktop\simulator-windows-64\1\IMG\right_2020_08_23_20_30_10_701.jpg, 0, 0, 0, 7.891157E-05
C:\Users\Nina\Desktop\simulator-windows-64\1\IMG\center_2020_08_23_20_30_10_821.jpg, C:\Users\Nina\Desktop\simulator-windows-64\1\IMG\left_2020_08_23_20_30_10_821.jpg, C:\Users\Nina\Desktop\simulator-windows-64\1\IMG\right_2020_08_23_20_30_10_821.jpg, 0, 0, 0, 7.770828E-05
C:\Users\Nina\Desktop\simulator-windows-64\1\IMG\center_2020_08_23_20_30_10_941.jpg, C:\Users\Nina\Desktop\simulator-windows-64\1\IMG\left_2020_08_23_20_30_10_941.jpg, C:\Users\Nina\Desktop\simulator-windows-64\1\IMG\right_2020_08_23_20_30_10_941.jpg, 0, 0, 0, 7.789879E-05
C:\Users\Nina\Desktop\simulator-windows-64\1\IMG\center_2020_08_23_20_30_11_064.jpg, C:\Users\Nina\Desktop\simulator-windows-64\1\IMG\left_2020_08_23_20_30_11_064.jpg, C:\Users\Nina\Desktop\simulator-windows-64\1\IMG\right_2020_08_23_20_30_11_064.jpg, 0, 0, 0, 7.801635E-05
C:\Users\Nina\Desktop\simulator-windows-64\1\IMG\center_2020_08_23_20_30_11_181.jpg, C:\Users\Nina\Desktop\simulator-windows-64\1\IMG\left_2020_08_23_20_30_11_181.jpg, C:\Users\Nina\Desktop\simulator-windows-64\1\IMG\right_2020_08_23_20_30_11_181.jpg, 0, 0, 0, 7.938911E-05
C:\Users\Nina\Desktop\simulator-windows-64\1\IMG\center_2020_08_23_20_30_11_318.jpg, C:\Users\Nina\Desktop\simulator-windows-64\1\IMG\left_2020_08_23_20_30_11_318.jpg, C:\Users\Nina\Desktop\simulator-windows-64\1\IMG\right_2020_08_23_20_30_11_318.jpg, 0, 0, 0, 8.079251E-05
C:\Users\Nina\Desktop\simulator-windows-64\1\IMG\center_2020_08_23_20_30_11_453.jpg, C:\Users\Nina\Desktop\simulator-windows-64\1\IMG\left_2020_08_23_20_30_11_453.jpg, C:\Users\Nina\Desktop\simulator-windows-64\1\IMG\right_2020_08_23_20_30_11_453.jpg, 0, 0, 0, 7.821608E-05
C:\Users\Nina\Desktop\simulator-windows-64\1\IMG\center_2020_08_23_20_30_11_555.jpg, C:\Users\Nina\Desktop\simulator-windows-64\1\IMG\left_2020_08_23_20_30_11_555.jpg, C:\Users\Nina\Desktop\simulator-windows-64\1\IMG\right_2020_08_23_20_30_11_555.jpg, 0, 0, 0, 7.939345E-05
C:\Users\Nina\Desktop\simulator-windows-64\1\IMG\center_2020_08_23_20_30_11_663.jpg, C:\Users\Nina\Desktop\simulator-windows-64\1\IMG\left_2020_08_23_20_30_11_663.jpg, C:\Users\Nina\Desktop\simulator-windows-64\1\IMG\right_2020_08_23_20_30_11_663.jpg, 0, 0, 0, 7.814711E-05
C:\Users\Nina\Desktop\simulator-windows-64\1\IMG\center_2020_08_23_20_30_11_788.jpg, C:\Users\Nina\Desktop\simulator-windows-64\1\IMG\left_2020_08_23_20_30_11_788.jpg, C:\Users\Nina\Desktop\simulator-windows-64\1\IMG\right_2020_08_23_20_30_11_788.jpg, 0, 0, 0, 7.808574E-05
C:\Users\Nina\Desktop\simulator-windows-64\1\IMG\center_2020_08_23_20_30_11_915.jpg, C:\Users\Nina\Desktop\simulator-windows-64\1\IMG\left_2020_08_23_20_30_11_915.jpg, C:\Users\Nina\Desktop\simulator-windows-64\1\IMG\right_2020_08_23_20_30_11_915.jpg, 0, 0, 0, 7.794057E-05
C:\Users\Nina\Desktop\simulator-windows-64\1\IMG\center_2020_08_23_20_30_12_037.jpg, C:\Users\Nina\Desktop\simulator-windows-64\1\IMG\left_2020_08_23_20_30_12_037.jpg, C:\Users\Nina\Desktop\simulator-windows-64\1\IMG\right_2020_08_23_20_30_12_037.jpg, 0, 0, 0, 7.889844E-05
C:\Users\Nina\Desktop\simulator-windows-64\1\IMG\center_2020_08_23_20_30_12_154.jpg, C:\Users\Nina\Desktop\simulator-windows-64\1\IMG\left_2020_08_23_20_30_12_154.jpg, C:\Users\Nina\Desktop\simulator-windows-64\1\IMG\right_2020_08_23_20_30_12_154.jpg, 0, 0, 0, 8.191536E-05
C:\Users\Nina\Desktop\simulator-windows-64\1\IMG\center_2020_08_23_20_30_12_280.jpg, C:\Users\Nina\Desktop\simulator-windows-64\1\IMG\left_2020_08_23_20_30_12_280.jpg, C:\Users\Nina\Desktop\simulator-windows-64\1\IMG\right_2020_08_23_20_30_12_280.jpg, 0, 0.1055925, 0, 0.08145922
C:\Users\Nina\Desktop\simulator-windows-64\1\IMG\center_2020_08_23_20_30_12_397.jpg, C:\Users\Nina\Desktop\simulator-windows-64\1\IMG\left_2020_08_23_20_30_12_397.jpg, C:\Users\Nina\Desktop\simulator-windows-64\1\IMG\right_2020_08_23_20_30_12_397.jpg, 0, 0.4625838, 0, 0.5114582
C:\Users\Nina\Desktop\simulator-windows-64\1\IMG\center_2020_08_23_20_30_12_517.jpg, C:\Users\Nina\Desktop\simulator-windows-64\1\IMG\left_2020_08_23_20_30_12_517.jpg, C:\Users\Nina\Desktop\simulator-windows-64\1\IMG\right_2020_08_23_20_30_12_517.jpg, 0, 0.8227488, 0, 1.549489
C:\Users\Nina\Desktop\simulator-windows-64\1\IMG\center_2020_08_23_20_30_12_634.jpg, C:\Users\Nina\Desktop\simulator-windows-64\1\IMG\left_2020_08_23_20_30_12_634.jpg, C:\Users\Nina\Desktop\simulator-windows-64\1\IMG\right_2020_08_23_20_30_12_634.jpg, -0.1044501, 1, 0, 2.968196
C:\Users\Nina\Desktop\simulator-windows-64\1\IMG\center_2020_08_23_20_30_12_757.jpg, C:\Users\Nina\Desktop\simulator-windows-64\1\IMG\left_2020_08_23_20_30_12_757.jpg, C:\Users\Nina\Desktop\simulator-windows-64\1\IMG\right_2020_08_23_20_30_12_757.jpg, -0.4703538, 1, 0, 4.344312
C:\Users\Nina\Desktop\simulator-windows-64\1\IMG\center_2020_08_23_20_30_12_884.jpg, C:\Users\Nina\Desktop\simulator-windows-64\1\IMG\left_2020_08_23_20_30_12_884.jpg, C:\Users\Nina\Desktop\simulator-windows-64\1\IMG\right_2020_08_23_20_30_12_884.jpg, -0.6304542, 1, 0, 5.683427
C:\Users\Nina\Desktop\simulator-windows-64\1\IMG\center_2020_08_23_20_30_13_012.jpg, C:\Users\Nina\Desktop\simulator-windows-64\1\IMG\left_2020_08_23_20_30_13_012.jpg, C:\Users\Nina\Desktop\simulator-windows-64\1\IMG\right_2020_08_23_20_30_13_012.jpg, -0.2457465, 1, 0, 7.071897
C:\Users\Nina\Desktop\simulator-windows-64\1\IMG\center_2020_08_23_20_30_13_131.jpg, C:\Users\Nina\Desktop\simulator-windows-64\1\IMG\left_2020_08_23_20_30_13_131.jpg, C:\Users\Nina\Desktop\simulator-windows-64\1\IMG\right_2020_08_23_20_30_13_131.jpg, 0, 1, 0, 8.421408
C:\Users\Nina\Desktop\simulator-windows-64\1\IMG\center_2020_08_23_20_30_13_251.jpg, C:\Users\Nina\Desktop\simulator-windows-64\1\IMG\left_2020_08_23_20_30_13_251.jpg, C:\Users\Nina\Desktop\simulator-windows-64\1\IMG\right_2020_08_23_20_30_13_251.jpg, 0, 1, 0, 9.766685
C:\Users\Nina\Desktop\simulator-windows-64\1\IMG\center_2020_08_23_20_30_13_366.jpg, C:\Users\Nina\Desktop\simulator-windows-64\1\IMG\left_2020_08_23_20_30_13_366.jpg, C:\Users\Nina\Desktop\simulator-windows-64\1\IMG\right_2020_08_23_20_30_13_366.jpg, 0, 1, 0, 11.09689
C:\Users\Nina\Desktop\simulator-windows-64\1\IMG\center_2020_08_23_20_30_13_482.jpg, C:\Users\Nina\Desktop\simulator-windows-64\1\IMG\left_2020_08_23_20_30_13_482.jpg, C:\Users\Nina\Desktop\simulator-windows-64\1\IMG\right_2020_08_23_20_30_13_482.jpg, -0.2003148, 1, 0, 12.45485
C:\Users\Nina\Desktop\simulator-windows-64\1\IMG\center_2020_08_23_20_30_13_611.jpg, C:\Users\Nina\Desktop\simulator-windows-64\1\IMG\left_2020_08_23_20_30_13_611.jpg, C:\Users\Nina\Desktop\simulator-windows-64\1\IMG\right_2020_08_23_20_30_13_611.jpg, -0.1247517, 1, 0, 13.6129
C:\Users\Nina\Desktop\simulator-windows-64\1\IMG\center_2020_08_23_20_30_13_741.jpg, C:\Users\Nina\Desktop\simulator-windows-64\1\IMG\left_2020_08_23_20_30_13_741.jpg, C:\Users\Nina\Desktop\simulator-windows-64\1\IMG\right_2020_08_23_20_30_13_741.jpg, 0, 1, 0, 15.15649
C:\Users\Nina\Desktop\simulator-windows-64\1\IMG\center_2020_08_23_20_30_13_866.jpg, C:\Users\Nina\Desktop\simulator-windows-64\1\IMG\left_2020_08_23_20_30_13_866.jpg, C:\Users\Nina\Desktop\simulator-windows-64\1\IMG\right_2020_08_23_20_30_13_866.jpg, 0, 1, 0, 16.46719
C:\Users\Nina\Desktop\simulator-windows-64\1\IMG\center_2020_08_23_20_30_13_987.jpg, C:\Users\Nina\Desktop\simulator-windows-64\1\IMG\left_2020_08_23_20_30_13_987.jpg, C:\Users\Nina\Desktop\simulator-windows-64\1\IMG\right_2020_08_23_20_30_13_987.jpg, -0.3634377, 1, 0, 17.66712
C:\Users\Nina\Desktop\simulator-windows-64\1\IMG\center_2020_08_23_20_30_14_111.jpg, C:\Users\Nina\Desktop\simulator-windows-64\1\IMG\left_2020_08_23_20_30_14_111.jpg, C:\Users\Nina\Desktop\simulator-windows-64\1\IMG\right_2020_08_23_20_30_14_111.jpg, -0.5287699, 1, 0, 18.69093
C:\Users\Nina\Desktop\simulator-windows-64\1\IMG\center_2020_08_23_20_30_14_248.jpg, C:\Users\Nina\Desktop\simulator-windows-64\1\IMG\left_2020_08_23_20_30_14_248.jpg, C:\Users\Nina\Desktop\simulator-windows-64\1\IMG\right_2020_08_23_20_30_14_248.jpg, -0.1218237, 1, 0, 20.01755
C:\Users\Nina\Desktop\simulator-windows-64\1\IMG\center_2020_08_23_20_30_14_432.jpg, C:\Users\Nina\Desktop\simulator-windows-64\1\IMG\left_2020_08_23_20_30_14_432.jpg, C:\Users\Nina\Desktop\simulator-windows-64\1\IMG\right_2020_08_23_20_30_14_432.jpg, -0.3369126, 1, 0, 21.81649
C:\Users\Nina\Desktop\simulator-windows-64\1\IMG\center_2020_08_23_20_30_14_561.jpg, C:\Users\Nina\Desktop\simulator-windows-64\1\IMG\left_2020_08_23_20_30_14_561.jpg, C:\Users\Nina\Desktop\simulator-windows-64\1\IMG\right_2020_08_23_20_30_14_561.jpg, 0, 0.883705, 0, 23.11222
C:\Users\Nina\Desktop\simulator-windows-64\1\IMG\center_2020_08_23_20_30_14_685.jpg, C:\Users\Nina\Desktop\simulator-windows-64\1\IMG\left_2020_08_23_20_30_14_685.jpg, C:\Users\Nina\Desktop\simulator-windows-64\1\IMG\right_2020_08_23_20_30_14_685.jpg, 0, 0.9407116, 0, 24.01413
C:\Users\Nina\Desktop\simulator-windows-64\1\IMG\center_2020_08_23_20_30_14_811.jpg, C:\Users\Nina\Desktop\simulator-windows-64\1\IMG\left_2020_08_23_20_30_14_811.jpg, C:\Users\Nina\Desktop\simulator-windows-64\1\IMG\right_2020_08_23_20_30_14_811.jpg, 0, 1, 0, 25.17291
C:\Users\Nina\Desktop\simulator-windows-64\1\IMG\center_2020_08_23_20_30_14_930.jpg, C:\Users\Nina\Desktop\simulator-windows-64\1\IMG\left_2020_08_23_20_30_14_930.jpg, C:\Users\Nina\Desktop\simulator-windows-64\1\IMG\right_2020_08_23_20_30_14_930.jpg, 0, 1, 0, 26.31837
C:\Users\Nina\Desktop\simulator-windows-64\1\IMG\center_2020_08_23_20_30_15_049.jpg, C:\Users\Nina\Desktop\simulator-windows-64\1\IMG\left_2020_08_23_20_30_15_049.jpg, C:\Users\Nina\Desktop\simulator-windows-64\1\IMG\right_2020_08_23_20_30_15_049.jpg, 0, 1, 0, 27.44971
C:\Users\Nina\Desktop\simulator-windows-64\1\IMG\center_2020_08_23_20_30_15_168.jpg, C:\Users\Nina\Desktop\simulator-windows-64\1\IMG\left_2020_08_23_20_30_15_168.jpg, C:\Users\Nina\Desktop\simulator-windows-64\1\IMG\right_2020_08_23_20_30_15_168.jpg, 0, 1, 0, 28.56727
C:\Users\Nina\Desktop\simulator-windows-64\1\IMG\center_2020_08_23_20_30_15_290.jpg, C:\Users\Nina\Desktop\simulator-windows-64\1\IMG\left_2020_08_23_20_30_15_290.jpg, C:\Users\Nina\Desktop\simulator-windows-64\1\IMG\right_2020_08_23_20_30_15_290.jpg, -0.3663153, 1, 0, 29.59546
C:\Users\Nina\Desktop\simulator-windows-64\1\IMG\center_2020_08_23_20_30_15_419.jpg, C:\Users\Nina\Desktop\simulator-windows-64\1\IMG\left_2020_08_23_20_30_15_419.jpg, C:\Users\Nina\Desktop\simulator-windows-64\1\IMG\right_2020_08_23_20_30_15_419.jpg, -0.7501439, 1, 0, 30.11598
